research_question,experiment_name,sweep_parameter,sweep_value,dynamics,activation_family,activation_param_name,activation_param_value,lam,n,s,k,beta,seed,converged,convergence_step,publisher_welfare,user_welfare,max_improvement,last_converged,last_convergence_step,last_publisher_welfare,last_user_welfare,last_max_improvement,exposure_violation_initial,exposure_violation_terminal
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,88,True,1100,0.9821150479123402,0.9101434491655187,-2.808866403009036e-05,True,200,0.9824286673866129,0.9097887298384695,-6.270849619388619e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,89,True,1300,0.9864538196953606,0.8927247792051682,-2.4141173571357033e-05,True,300,0.9866057025797502,0.8925869516904941,-6.29129339795309e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,91,True,700,0.9795492937577219,0.8767010134863872,-4.062394322235097e-05,True,100,0.9795272845739794,0.8767381518427295,-6.299808731224932e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,93,True,900,0.9731931169302609,0.8189586471771522,-3.6445888075831157e-05,True,100,0.9733161026016959,0.8188204167649532,-6.33160502096497e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,92,True,2100,0.9793120601250236,0.9189053668510626,3.646456892325567e-06,True,400,0.9798924221251786,0.9182769722819139,-6.272762305503665e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,95,True,800,0.9880638736028637,0.9404844437097905,-3.8248592651057844e-05,True,100,0.9881174835668649,0.940437480420001,-6.260152196707613e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,94,True,1100,0.9724176386338773,0.8838928142895895,-3.0446645083614943e-05,True,100,0.9727324213161,0.8835492501183938,-6.287367732232818e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,96,True,1100,0.9844603109479915,0.9006667152757847,-2.78757088671977e-05,True,200,0.9843122950140033,0.9008920262563508,-6.28296657641525e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,97,True,1300,0.9675967125188152,0.8576611629848522,-2.2769000454059274e-05,True,200,0.9679095507661751,0.857359817368899,-6.291651305806445e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,99,True,800,0.9884065666187911,0.9454407320545449,-3.760028104637936e-05,True,100,0.9883113289372761,0.9455590536211204,-6.258248740437233e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.2,nrd,root_power,a,0.2,0.5,3,3,3,1.0,98,True,1300,0.9827353606135366,0.9077759399660823,-2.1569003800958608e-05,True,200,0.9832522888909991,0.9071892538997535,-6.283568466947109e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,1,True,900,0.9793149418942982,0.900646081834163,-3.152325385563648e-05,True,200,0.9792428032318726,0.9007697919957897,-6.025653245006479e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,0,True,1200,0.9805704231632124,0.8421019223596916,-2.309689071200438e-05,True,200,0.98097311798106,0.8416694625444352,-6.048127416546922e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,2,True,1200,0.9740757243806869,0.9022806146056664,-2.5874179015061838e-05,True,200,0.9746992262120177,0.9014723131373494,-6.018150456593707e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,3,True,1100,0.9913170885532272,0.9301086233276297,-2.6065108895301226e-05,True,200,0.9917730518786992,0.92951909696541,-6.00862597867069e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,4,True,1000,0.9741591649000577,0.907274799702159,-2.8972198140908567e-05,True,200,0.9745121834426553,0.9067918874384214,-6.018602711421739e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,5,True,1200,0.9730469295253305,0.8726937498242756,-2.425862992383454e-05,True,200,0.9738537259137567,0.8717473016152644,-6.005695066524375e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,6,True,800,0.9875771845769776,0.8416628765662267,-3.550554631881475e-05,True,100,0.9874561132505284,0.8418778164452508,-6.0667786385748546e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,7,True,1400,0.9864669385835229,0.9141449397370481,-1.678688303713427e-05,True,300,0.9866620893277086,0.9139108084572957,-6.017136591318639e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,8,True,1100,0.9738156154477967,0.9037033982328709,-2.653443317995885e-05,True,200,0.9737964800144782,0.9037238427838622,-6.00549184623933e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,9,True,900,0.9770406398736159,0.847851629359075,-3.410254092112153e-05,True,200,0.9770743611058272,0.8478911796594312,-6.068723856517133e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,10,True,900,0.9809099815580964,0.8968913915612572,-3.296809929786981e-05,True,100,0.9813148693185004,0.8964111828781571,-6.017373169048268e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,11,True,1200,0.9638896468194749,0.8813875624331775,-2.5454272565561542e-05,True,200,0.9645362389430747,0.8805433483422043,-6.020477965745785e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,14,True,600,0.9931060103019596,0.9403690439409758,-4.135427326301677e-05,True,100,0.9929423215378549,0.9406090166817168,-5.9979084397809856e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,12,True,1300,0.9792297044681046,0.8900737550717547,-2.077812988032779e-05,True,300,0.9795046596713749,0.889755130156888,-6.021393934957375e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,13,True,1500,0.9819211752064705,0.8676601972096086,-1.569430677800243e-05,True,300,0.9821962883994456,0.8673063260709982,-6.067200826676e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,15,True,1100,0.9845418663193435,0.8945070528060723,-2.7598168286568914e-05,True,200,0.9849464031922937,0.8940615709338428,-6.0193319167511916e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,16,True,1000,0.9769618732683328,0.8464249932250633,-3.0098003604650536e-05,True,200,0.9775949776271778,0.8456001758655324,-6.080782504397364e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,17,True,1000,0.9756534902101912,0.9007136898998745,-2.946743226306392e-05,True,200,0.9756237907316307,0.9008068532144972,-6.007453251338779e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,18,True,1200,0.9876884043499649,0.8910655647018002,-2.5442957454713255e-05,True,200,0.9879258951086307,0.8907882468646973,-6.0461803974232176e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,19,True,900,0.9857875714983477,0.9310424071910569,-3.270728533105727e-05,True,200,0.9861702073712617,0.9305703049222291,-5.993445883339943e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,20,True,2400,0.9848612896985816,0.9108931383303217,1.4106579723449642e-05,True,500,0.9850103476865895,0.9107444768675726,-5.999786272870011e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,21,True,1400,0.9764600327711705,0.9032328635243231,-1.698104025749103e-05,True,300,0.9765346830872552,0.9031684213993314,-6.012679473121896e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,23,True,1100,0.9883090963596695,0.9460584997701247,-2.51191603623524e-05,True,200,0.9884518752209811,0.9458824766309224,-6.0012807508891264e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,22,True,2600,0.9807460907409349,0.9354652815898805,2.3156863079409895e-05,True,600,0.9808411550310544,0.9353729197154838,-5.975234932414919e-05,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,24,True,1400,0.9910969575807115,0.9217651524300035,-1.7606325812324908e-05,True,300,0.9911912944552318,0.9216795174078424,-6.013845379371219e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,25,True,1300,0.9619898571204077,0.8537741226655227,-2.0308658045253836e-05,True,200,0.962898813662042,0.8525753003556215,-6.062626680447547e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,26,True,1200,0.989880582835507,0.9055005004766569,-2.4227930381925944e-05,True,200,0.9901238789819021,0.905199706488569,-6.032070738626327e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,27,True,1200,0.9740377270453373,0.8960324337016354,-2.1924083135838046e-05,True,300,0.974529362425946,0.895425641424438,-6.0091587336330576e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,29,True,1300,0.9698496492661814,0.8760060238827178,-2.3272630658766058e-05,True,200,0.9708986464221881,0.8746562635957309,-6.0312861175415566e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,28,True,2100,0.9675137085267644,0.8831421188476867,4.029894233537057e-06,True,400,0.9677771155505904,0.8828440416541447,-6.040677073837486e-05,0.0,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,30,True,1100,0.9802897756345361,0.9296263259721722,-2.7993234654299926e-05,True,200,0.9807784099928216,0.9289941154076296,-5.99768127009237e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,31,True,1500,0.9801993612043839,0.8907768638180014,-1.3936660882896135e-05,True,300,0.9806491933476509,0.8902294981574025,-6.0497291087091565e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,32,True,900,0.9826302014251216,0.9181972941190959,-3.1688674430319086e-05,True,100,0.9825910381103876,0.918244502283812,-6.010804461858976e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,33,True,1400,0.9810090529235496,0.9038071470080178,-1.8246390868281726e-05,True,300,0.980673203804094,0.9042955896902526,-6.010981209109145e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,34,True,900,0.9779116130632219,0.8720017338958342,-3.503728209292012e-05,True,100,0.9782451752123786,0.8716526252077732,-6.026996874552992e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,36,True,900,0.9898032811848342,0.9203478197349474,-3.287846240745962e-05,True,200,0.9897347661806328,0.9204941800589492,-6.0106307244511825e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,35,True,2300,0.9729854357058909,0.8235993291198712,1.2751063495519688e-05,True,500,0.9732320110526337,0.8233679868687295,-6.079618466303671e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,37,True,1200,0.9611796635864828,0.8652615330585448,-2.6005296654585397e-05,True,200,0.9614541907609206,0.8649716078140092,-6.027712237133276e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,38,True,1600,0.9884084332260202,0.9391923908410763,-9.06158303043414e-06,True,300,0.9884546747136542,0.9391575044930089,-5.993947029364621e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,39,True,1000,0.9895594658565289,0.9142721306671708,-2.9818197027242643e-05,True,200,0.9898524248135213,0.9138998922659208,-6.0112473966200675e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,40,True,900,0.9659827395186045,0.8648879499743828,-3.358603007369565e-05,True,200,0.9657345027849441,0.8652655044602992,-6.010210751616896e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,41,True,800,0.9929891459742224,0.9091899303323826,-3.6328714691724606e-05,True,200,0.9931525074208977,0.9089885350399308,-6.0189646348352e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,42,True,800,0.9797457052964066,0.8891510812877357,-3.5793241388693e-05,True,200,0.9798268825711537,0.8891038907295342,-6.0387874517120466e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,43,True,1200,0.9622651442932442,0.8424254206834636,-2.400573474942158e-05,True,200,0.9627201027993073,0.8419135357514366,-6.0627215931863265e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,44,True,1000,0.9656704145154362,0.8500409740737357,-3.2777753623314254e-05,True,200,0.9662788976079006,0.8492550532146389,-6.065960887469135e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,45,True,600,0.9935183184816936,0.9719818628255729,-4.2919882420944244e-05,True,100,0.993635613037445,0.9718234000804603,-5.9750181869488994e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,46,True,1300,0.9841640290592595,0.8919677268498182,-2.0780041771584212e-05,True,200,0.9843961908014319,0.8917450827529625,-6.0272282950524225e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,47,True,1100,0.9880672419319206,0.9399766678168279,-2.8161681722704834e-05,True,200,0.9882827379355545,0.9396997819555012,-6.0029177339659956e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,48,True,800,0.9849992920386825,0.911663066718433,-3.7246639973287365e-05,True,100,0.9846514638171417,0.9121378231989148,-6.003713313867953e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,49,True,1000,0.9849936748253248,0.8679369386702914,-3.0165202215604037e-05,True,200,0.985113962240934,0.8678088511733771,-6.033540831051898e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,50,True,1000,0.9865909316053995,0.8613935383085196,-3.084526469765425e-05,True,200,0.9867300143259323,0.8612788682205874,-6.057866820463609e-05,0.0,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,51,True,900,0.9876350534814835,0.8928381367691496,-3.377505062868158e-05,True,100,0.9878652573759017,0.8925747247294028,-6.0378479539713314e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,52,True,1500,0.9863258392333013,0.856764376947924,-1.547434851167928e-05,True,300,0.9868341515665456,0.8562241642728082,-6.054258056492623e-05,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,53,True,1000,0.9771700858752357,0.8999186902028452,-3.0312213152361434e-05,True,200,0.9774482519608803,0.8995790081165743,-6.032930326521635e-05,2.220446049250313e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,54,True,1000,0.980072512948483,0.8851565875242682,-3.1572335688623276e-05,True,200,0.9806419250041771,0.884420527145403,-6.028965286092314e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,55,True,1100,0.9824293454123597,0.883687425287001,-2.5610327599845384e-05,True,200,0.982494683021828,0.8836188963609195,-6.037415240850441e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,57,True,1000,0.990783601767674,0.8975608761222033,-2.9803362398883593e-05,True,200,0.9909160263809741,0.8974098804891611,-6.040369233145659e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,56,True,3200,0.9906013611536566,0.912356544206545,4.1965863082693566e-05,True,700,0.9907177623321973,0.9123296597399579,-5.85694140445292e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,58,True,900,0.9746362937615659,0.8756150607690557,-3.264411139081158e-05,True,200,0.9752251047372562,0.8748288328182792,-6.0421456943682283e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,59,True,1600,0.9760284316212181,0.854872908949344,-1.2644010378204396e-05,True,300,0.9766210644979427,0.8541894133144776,-6.050447911848389e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,60,True,1700,0.9785130483296063,0.9139076771891655,-7.874831551346606e-06,True,300,0.9787180216283512,0.9137117862428995,-6.025886251126433e-05,2.220446049250313e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,61,True,700,0.9835745072015217,0.9117842721623096,-4.0970660673100845e-05,True,100,0.9835176523225221,0.9118972794318219,-6.012851186942836e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,62,True,700,0.9725903870410494,0.8924751158789431,-3.879162354525345e-05,True,100,0.9721910896471748,0.8930280397499244,-6.037128146396675e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,63,True,1200,0.9920703000741548,0.9263159854997047,-2.4288514419990026e-05,True,200,0.992230598016515,0.9261122004252482,-6.0111007305241326e-05,2.220446049250313e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,64,True,900,0.9566731562295598,0.8375320829754379,-3.427067910893866e-05,True,100,0.9569841867624344,0.8371384312493259,-6.0841620188711865e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,67,True,1100,0.9816801712407108,0.8749263424235597,-2.8431106656234828e-05,True,200,0.9822253941248351,0.8742475238469245,-6.047442841228268e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,65,True,1500,0.9799132898288344,0.8710131695045954,-1.4923460277926903e-05,True,200,0.9804386952001349,0.8703343396840294,-6.047571924411299e-05,1.1102230246251565e-16,2.220446049250313e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,66,True,1300,0.98625540562666,0.8947985853239394,-2.1550330348396596e-05,True,300,0.9864071279588735,0.8946270977529055,-6.037670851138932e-05,0.0,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,68,True,1000,0.9860347872869275,0.8881326717588212,-3.0404916841642038e-05,True,200,0.985890628803747,0.8883615401117461,-6.029403146529111e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,69,True,1300,0.9826618867028085,0.9159792536511205,-2.16166395702877e-05,True,300,0.9830565431858711,0.9155098804447525,-6.01834589875061e-05,1.1102230246251565e-16,0.0
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,70,True,2200,0.9748654844521715,0.8975917087640498,8.412516549705096e-06,True,500,0.9747737504045971,0.897850863884587,-6.0148067979104436e-05,0.0,1.1102230246251565e-16
How do within-family activation hyperparameters tune the welfare-convergence tradeoff?,hyperparameter_root_power,a,0.3,nrd,root_power,a,0.3,0.5,3,3,3,1.0,71,True,1000,0.9767094850804869,0.9103757584252093,-3.0585466519184035e-05,True,200,0.9770297123138605,0.9100104538576143,-5.989164440356465e-05,0.0,1.1102230246251565e-16
